transaction_id,customer_id,timestamp,amount,payment_method,gateway,merchant_category,status,failure_reason,failure_code,retry_count,previous_failed_payments,previous_successful_payments,customer_risk,recommended_action,recovery_priority,recovery_channel,recovery_status
TXN0010304,CUST07735,2026-05-29 22:08:00,253.35,Wallet,Gateway_A,Education,SUCCESS,,,0,3,22,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010305,CUST06886,2026-06-12 02:45:00,844.49,Wallet,Gateway_B,Healthcare,SUCCESS,,,0,5,18,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010306,CUST04537,2026-02-02 02:09:00,186.08,Wallet,Gateway_B,Subscription,SUCCESS,,,0,1,24,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010307,CUST05141,2026-02-14 23:23:00,674.99,UPI,Gateway_B,Utilities,SUCCESS,,,1,6,7,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010308,CUST05375,2026-05-01 21:43:00,978.64,Net Banking,Gateway_A,Travel,SUCCESS,,,1,2,25,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010309,CUST02108,2026-08-27 11:09:00,569.81,Credit Card,Razorpay,Healthcare,SUCCESS,,,0,1,15,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010310,CUST05344,2026-03-19 09:48:00,1358.15,Debit Card,Razorpay,Utilities,SUCCESS,,,0,6,24,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010311,CUST07294,2026-01-29 23:48:00,734.37,Net Banking,Gateway_A,Ecommerce,SUCCESS,,,0,5,20,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010312,CUST06925,2026-07-01 12:10:00,394.49,Wallet,Gateway_B,Healthcare,FAILED,OTP Failure,OTP_FAILED,0,3,26,MEDIUM,RETRY_PAYMENT,MEDIUM,EMAIL,RECOVERED
TXN0010313,CUST07958,2026-08-16 09:34:00,377.36,Debit Card,Gateway_B,Ecommerce,SUCCESS,,,1,4,27,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010314,CUST07403,2026-02-16 12:06:00,1496.54,Net Banking,Razorpay,Education,FAILED,Network Error,NETWORK_ERROR,2,4,19,MEDIUM,RETRY_PAYMENT,MEDIUM,EMAIL,RECOVERED
TXN0010315,CUST00335,2026-06-09 04:49:00,345.94,Wallet,Razorpay,Healthcare,SUCCESS,,,0,0,20,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010316,CUST06813,2026-07-06 08:44:00,1661.38,UPI,Gateway_A,Subscription,SUCCESS,,,0,4,26,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010317,CUST02473,2026-08-25 05:27:00,2259.08,Credit Card,Gateway_B,Subscription,SUCCESS,,,0,3,9,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010318,CUST07244,2026-08-06 11:59:00,125.37,Wallet,Gateway_A,Education,SUCCESS,,,0,0,2,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010319,CUST06795,2026-05-26 21:29:00,2065.08,Net Banking,Gateway_B,Education,FAILED,Gateway Timeout,TIMEOUT,2,3,7,MEDIUM,RETRY_PAYMENT,HIGH,EMAIL,PENDING
TXN0010320,CUST05137,2026-01-16 10:18:00,5220.89,Credit Card,Gateway_B,Subscription,FAILED,Daily Limit Exceeded,LIMIT_EXCEEDED,3,2,14,LOW,USE_ALTERNATIVE_PAYMENT_METHOD,HIGH,EMAIL,PENDING
TXN0010321,CUST02045,2026-04-07 10:36:00,855.77,Credit Card,Gateway_A,Ecommerce,FAILED,Technical Error,TECH_ERROR,2,1,16,LOW,RETRY_LATER,MEDIUM,IN_APP,PENDING
TXN0010322,CUST05735,2026-07-09 05:21:00,1210.86,Wallet,Gateway_B,Travel,FAILED,Payment Gateway Error,GATEWAY_ERROR,3,4,29,MEDIUM,SWITCH_GATEWAY,HIGH,IN_APP,PENDING
TXN0010323,CUST03561,2026-02-07 09:03:00,1876.2,Net Banking,Gateway_A,Education,SUCCESS,,,0,1,2,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010324,CUST02017,2026-08-07 14:35:00,504.98,Debit Card,Gateway_A,Healthcare,FAILED,Technical Error,TECH_ERROR,1,0,9,LOW,RETRY_LATER,MEDIUM,IN_APP,PENDING
TXN0010325,CUST00063,2026-02-24 12:48:00,798.14,UPI,Gateway_B,Education,SUCCESS,,,1,3,7,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010326,CUST04084,2026-02-16 14:06:00,178.72,Credit Card,Gateway_B,Subscription,SUCCESS,,,1,3,3,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010327,CUST05888,2026-05-19 09:11:00,764.05,Credit Card,Gateway_B,Subscription,SUCCESS,,,0,1,12,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010328,CUST01891,2026-08-22 05:47:00,1094.56,Credit Card,Gateway_A,Ecommerce,FAILED,Daily Limit Exceeded,LIMIT_EXCEEDED,0,5,18,HIGH,USE_ALTERNATIVE_PAYMENT_METHOD,HIGH,VOICE_ASSISTANT,RECOVERED
TXN0010329,CUST03932,2026-05-05 06:47:00,1114.5,Debit Card,Gateway_A,Healthcare,PENDING,,,2,6,9,HIGH,MONITOR,LOW,VOICE_ASSISTANT,PENDING
TXN0010330,CUST02385,2026-02-14 17:07:00,1930.29,Net Banking,Razorpay,Education,SUCCESS,,,0,2,16,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010331,CUST02530,2026-04-20 13:55:00,306.49,Net Banking,Razorpay,Ecommerce,SUCCESS,,,1,1,11,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010332,CUST05855,2026-03-24 12:09:00,390.49,Wallet,Gateway_B,Travel,SUCCESS,,,0,6,2,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010333,CUST00654,2026-05-29 13:19:00,4427.13,Net Banking,Gateway_B,Travel,PENDING,,,1,6,14,HIGH,MONITOR,LOW,VOICE_ASSISTANT,PENDING
TXN0010334,CUST05811,2026-06-21 21:30:00,572.3,UPI,Gateway_A,Travel,SUCCESS,,,0,5,24,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010335,CUST03593,2026-03-29 15:21:00,812.43,Debit Card,Gateway_B,Food,PENDING,,,1,3,21,MEDIUM,MONITOR,LOW,VOICE_ASSISTANT,RECOVERED
TXN0010336,CUST04594,2026-07-25 00:39:00,622.03,UPI,Razorpay,Subscription,SUCCESS,,,0,6,25,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010337,CUST07222,2026-02-05 14:19:00,292.46,UPI,Razorpay,Travel,FAILED,Bank Declined,BANK_DECLINED,1,2,11,LOW,RETRY_LATER,HIGH,EMAIL,RECOVERED
TXN0010338,CUST04739,2026-03-05 09:00:00,3372.9,Credit Card,Gateway_A,Food,PENDING,,,0,1,27,LOW,MONITOR,LOW,IN_APP,RECOVERED
TXN0010339,CUST05013,2026-02-23 14:34:00,392.41,UPI,Gateway_A,Education,SUCCESS,,,1,3,24,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010340,CUST04736,2026-04-27 22:31:00,215.45,Debit Card,Gateway_A,Subscription,PENDING,,,1,6,20,HIGH,MONITOR,LOW,VOICE_ASSISTANT,RECOVERED
TXN0010341,CUST06448,2026-02-24 03:30:00,423.8,UPI,Gateway_A,Ecommerce,SUCCESS,,,0,3,28,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010342,CUST01934,2026-06-19 22:49:00,89.86,Net Banking,Gateway_B,Subscription,PENDING,,,0,0,20,LOW,MONITOR,LOW,IN_APP,PENDING
TXN0010343,CUST05899,2026-04-29 02:49:00,346.79,Net Banking,Gateway_B,Utilities,FAILED,Daily Limit Exceeded,LIMIT_EXCEEDED,3,6,19,HIGH,USE_ALTERNATIVE_PAYMENT_METHOD,HIGH,VOICE_ASSISTANT,PENDING
TXN0010344,CUST02269,2026-08-24 18:48:00,252.62,Net Banking,Gateway_B,Food,SUCCESS,,,0,1,18,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010345,CUST01615,2026-08-02 18:33:00,1233.28,Wallet,Razorpay,Travel,SUCCESS,,,1,4,19,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010346,CUST06545,2026-05-01 17:32:00,339.2,Debit Card,Gateway_B,Food,SUCCESS,,,0,5,7,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010347,CUST00250,2026-01-25 05:50:00,1616.15,UPI,Gateway_A,Education,SUCCESS,,,1,6,20,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010348,CUST05529,2026-04-17 15:39:00,2693.2,Wallet,Razorpay,Utilities,SUCCESS,,,0,1,16,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010349,CUST07670,2026-06-23 04:09:00,1452.69,UPI,Razorpay,Healthcare,SUCCESS,,,1,1,28,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010350,CUST02880,2026-05-07 17:32:00,536.26,Debit Card,Razorpay,Subscription,SUCCESS,,,0,1,15,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010351,CUST05995,2026-08-17 22:29:00,765.95,UPI,Razorpay,Education,SUCCESS,,,0,2,25,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010352,CUST05035,2026-04-29 18:37:00,144.75,Wallet,Gateway_A,Utilities,SUCCESS,,,0,0,12,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010353,CUST06178,2026-04-24 23:16:00,581.85,Net Banking,Gateway_A,Healthcare,SUCCESS,,,0,4,14,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010354,CUST04493,2026-02-02 11:35:00,281.34,Debit Card,Gateway_A,Travel,SUCCESS,,,1,3,6,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010355,CUST06157,2026-04-09 22:11:00,1331.85,Credit Card,Razorpay,Education,SUCCESS,,,1,4,19,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010356,CUST00800,2026-01-15 23:10:00,8714.58,Net Banking,Gateway_A,Ecommerce,SUCCESS,,,0,1,16,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010357,CUST04378,2026-08-27 04:14:00,1096.44,Net Banking,Gateway_A,Ecommerce,SUCCESS,,,0,3,9,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010358,CUST03857,2026-05-27 06:48:00,90.82,UPI,Gateway_A,Healthcare,SUCCESS,,,1,4,9,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010359,CUST04378,2026-07-13 08:27:00,463.48,Net Banking,Gateway_B,Travel,SUCCESS,,,0,3,20,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010360,CUST04479,2026-04-16 18:13:00,751.82,Net Banking,Razorpay,Utilities,SUCCESS,,,0,0,28,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010361,CUST07708,2026-05-05 21:36:00,725.86,Credit Card,Razorpay,Food,SUCCESS,,,0,0,11,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010362,CUST06835,2026-04-02 20:44:00,320.28,Credit Card,Gateway_B,Ecommerce,PENDING,,,1,6,7,HIGH,MONITOR,LOW,VOICE_ASSISTANT,PENDING
TXN0010363,CUST05242,2026-06-01 03:35:00,850.05,UPI,Gateway_B,Food,SUCCESS,,,0,5,13,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010364,CUST01736,2026-03-29 02:55:00,192.0,Wallet,Gateway_B,Education,SUCCESS,,,0,5,17,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010365,CUST04618,2026-01-02 17:07:00,258.55,UPI,Razorpay,Subscription,PENDING,,,2,4,28,MEDIUM,MONITOR,LOW,IN_APP,PENDING
TXN0010366,CUST05090,2026-08-23 23:57:00,1268.76,UPI,Razorpay,Subscription,SUCCESS,,,1,1,26,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010367,CUST02160,2026-03-16 08:00:00,240.89,Wallet,Gateway_B,Food,PENDING,,,0,6,23,HIGH,MONITOR,LOW,VOICE_ASSISTANT,PENDING
TXN0010368,CUST03853,2026-08-28 16:41:00,1139.35,Debit Card,Razorpay,Travel,SUCCESS,,,0,4,17,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010369,CUST04495,2026-07-01 20:35:00,169.11,Wallet,Razorpay,Food,SUCCESS,,,1,4,13,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010370,CUST04352,2026-06-07 20:41:00,3884.8,Wallet,Gateway_A,Healthcare,SUCCESS,,,0,6,9,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010371,CUST01610,2026-06-27 21:48:00,306.66,Net Banking,Razorpay,Education,PENDING,,,0,3,24,MEDIUM,MONITOR,LOW,VOICE_ASSISTANT,PENDING
TXN0010372,CUST01038,2026-04-04 14:10:00,531.84,Credit Card,Gateway_B,Utilities,SUCCESS,,,1,0,1,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010373,CUST05440,2026-08-24 15:07:00,925.76,Wallet,Gateway_B,Healthcare,SUCCESS,,,0,5,14,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010374,CUST07781,2026-08-22 22:42:00,377.91,UPI,Razorpay,Utilities,SUCCESS,,,0,1,10,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010375,CUST04076,2026-08-04 07:48:00,767.71,UPI,Gateway_B,Education,SUCCESS,,,0,0,24,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010376,CUST07898,2026-02-03 04:04:00,1182.47,Net Banking,Gateway_A,Subscription,SUCCESS,,,0,3,22,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010377,CUST01607,2026-07-28 22:03:00,1738.21,Debit Card,Gateway_A,Subscription,FAILED,OTP Failure,OTP_FAILED,1,4,19,MEDIUM,RETRY_PAYMENT,MEDIUM,VOICE_ASSISTANT,RECOVERED
TXN0010378,CUST01766,2026-07-27 04:26:00,1467.77,Debit Card,Razorpay,Ecommerce,SUCCESS,,,0,3,21,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010379,CUST04905,2026-05-06 17:28:00,560.14,Credit Card,Gateway_B,Healthcare,FAILED,Network Error,NETWORK_ERROR,3,6,2,HIGH,RETRY_PAYMENT,MEDIUM,VOICE_ASSISTANT,PENDING
TXN0010380,CUST01079,2026-08-25 02:02:00,574.42,Debit Card,Gateway_A,Ecommerce,FAILED,Bank Declined,BANK_DECLINED,0,1,17,LOW,RETRY_LATER,HIGH,SMS,PENDING
TXN0010381,CUST01763,2026-02-10 20:06:00,6968.17,Credit Card,Razorpay,Ecommerce,PENDING,,,2,3,21,MEDIUM,MONITOR,LOW,EMAIL,PENDING
TXN0010382,CUST02782,2026-06-12 14:36:00,1719.67,Credit Card,Gateway_A,Subscription,SUCCESS,,,1,3,22,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010383,CUST01503,2026-02-15 06:54:00,264.59,Debit Card,Razorpay,Healthcare,SUCCESS,,,1,1,15,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010384,CUST04189,2026-01-23 07:36:00,735.09,Wallet,Gateway_B,Food,SUCCESS,,,1,3,16,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010385,CUST00841,2026-06-27 16:39:00,475.73,Credit Card,Gateway_B,Food,SUCCESS,,,0,6,8,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010386,CUST01645,2026-07-03 14:37:00,580.95,Wallet,Razorpay,Subscription,FAILED,OTP Failure,OTP_FAILED,2,5,10,HIGH,RETRY_PAYMENT,MEDIUM,VOICE_ASSISTANT,PENDING
TXN0010387,CUST04453,2026-06-11 20:22:00,194.51,Credit Card,Gateway_A,Food,SUCCESS,,,0,3,13,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010388,CUST00771,2026-08-20 16:14:00,440.57,Debit Card,Gateway_B,Healthcare,FAILED,Bank Declined,BANK_DECLINED,0,4,24,MEDIUM,RETRY_LATER,HIGH,SMS,PENDING
TXN0010389,CUST03549,2026-06-08 04:20:00,4070.64,Wallet,Gateway_B,Food,SUCCESS,,,0,4,2,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010390,CUST04812,2026-01-28 11:41:00,1186.87,Debit Card,Gateway_A,Food,FAILED,Payment Gateway Error,GATEWAY_ERROR,3,1,5,LOW,SWITCH_GATEWAY,HIGH,EMAIL,RECOVERED
TXN0010391,CUST07100,2026-05-09 17:32:00,55.08,Wallet,Gateway_B,Utilities,SUCCESS,,,0,0,30,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010392,CUST01166,2026-08-02 07:15:00,2245.59,Debit Card,Razorpay,Food,SUCCESS,,,0,0,26,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010393,CUST05445,2026-07-10 01:36:00,1977.58,Debit Card,Gateway_B,Subscription,SUCCESS,,,1,1,3,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010394,CUST01863,2026-07-20 05:15:00,464.39,Credit Card,Razorpay,Utilities,SUCCESS,,,0,3,25,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010395,CUST05760,2026-04-09 08:12:00,1362.75,Wallet,Razorpay,Healthcare,SUCCESS,,,0,4,20,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010396,CUST01940,2026-08-20 09:58:00,281.63,Net Banking,Gateway_A,Healthcare,SUCCESS,,,0,3,1,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010397,CUST00657,2026-05-11 12:03:00,415.61,Net Banking,Razorpay,Travel,SUCCESS,,,1,2,24,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010398,CUST06428,2026-05-08 07:14:00,2976.63,Debit Card,Gateway_B,Subscription,PENDING,,,1,2,4,LOW,MONITOR,LOW,EMAIL,PENDING
TXN0010399,CUST04377,2026-01-02 03:56:00,506.88,Net Banking,Gateway_A,Utilities,SUCCESS,,,0,0,3,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010400,CUST05388,2026-08-14 01:38:00,102.54,Credit Card,Gateway_B,Ecommerce,SUCCESS,,,0,0,15,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010401,CUST04653,2026-08-26 12:51:00,624.34,Net Banking,Gateway_B,Food,SUCCESS,,,0,1,1,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010402,CUST02742,2026-07-20 21:32:00,614.87,UPI,Razorpay,Healthcare,SUCCESS,,,0,0,6,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010403,CUST05784,2026-03-31 12:14:00,2204.75,Debit Card,Razorpay,Healthcare,SUCCESS,,,0,6,5,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010404,CUST06400,2026-07-20 07:23:00,674.75,Wallet,Gateway_B,Ecommerce,SUCCESS,,,0,4,21,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010405,CUST02044,2026-02-04 18:30:00,436.34,Credit Card,Gateway_B,Healthcare,FAILED,Payment Gateway Error,GATEWAY_ERROR,3,4,27,MEDIUM,SWITCH_GATEWAY,HIGH,VOICE_ASSISTANT,RECOVERED
TXN0010406,CUST03174,2026-02-10 07:51:00,1891.37,Credit Card,Gateway_B,Ecommerce,FAILED,Payment Gateway Error,GATEWAY_ERROR,3,0,2,LOW,SWITCH_GATEWAY,HIGH,IN_APP,RECOVERED
TXN0010407,CUST02295,2026-04-02 04:54:00,750.54,Net Banking,Gateway_B,Food,SUCCESS,,,0,5,11,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010408,CUST00449,2026-02-10 23:48:00,314.18,Net Banking,Gateway_A,Education,PENDING,,,2,6,7,HIGH,MONITOR,LOW,VOICE_ASSISTANT,PENDING
TXN0010409,CUST02593,2026-01-29 19:47:00,2111.17,Net Banking,Razorpay,Utilities,SUCCESS,,,0,0,19,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010410,CUST01124,2026-01-14 13:47:00,807.27,Wallet,Gateway_B,Utilities,FAILED,Payment Gateway Error,GATEWAY_ERROR,0,2,5,LOW,SWITCH_GATEWAY,HIGH,VOICE_ASSISTANT,PENDING
TXN0010411,CUST00265,2026-06-28 16:30:00,667.09,UPI,Gateway_B,Food,SUCCESS,,,0,1,30,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010412,CUST04872,2026-04-30 14:15:00,794.66,Net Banking,Gateway_B,Subscription,SUCCESS,,,0,4,23,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010413,CUST06048,2026-04-16 16:49:00,228.0,Debit Card,Gateway_A,Travel,SUCCESS,,,0,6,27,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010414,CUST01126,2026-07-16 05:09:00,392.43,Debit Card,Gateway_A,Healthcare,SUCCESS,,,0,5,5,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010415,CUST02837,2026-01-07 17:02:00,667.53,Wallet,Gateway_B,Subscription,SUCCESS,,,0,4,24,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010416,CUST01064,2026-06-20 12:47:00,547.49,Net Banking,Razorpay,Travel,FAILED,Network Error,NETWORK_ERROR,3,3,4,MEDIUM,RETRY_PAYMENT,MEDIUM,SMS,PENDING
TXN0010417,CUST00687,2026-08-04 15:46:00,2374.23,UPI,Razorpay,Food,PENDING,,,2,1,17,LOW,MONITOR,LOW,IN_APP,RECOVERED
TXN0010418,CUST06835,2026-02-12 21:17:00,826.67,Wallet,Razorpay,Food,SUCCESS,,,0,5,17,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010419,CUST03805,2026-07-14 09:08:00,1563.85,Debit Card,Gateway_A,Education,SUCCESS,,,0,6,10,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010420,CUST00130,2026-03-08 06:22:00,671.42,Debit Card,Razorpay,Healthcare,SUCCESS,,,0,1,27,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010421,CUST02860,2026-05-19 22:21:00,1912.73,UPI,Razorpay,Education,FAILED,Technical Error,TECH_ERROR,0,1,9,LOW,RETRY_LATER,MEDIUM,EMAIL,RECOVERED
TXN0010422,CUST03022,2026-03-16 09:39:00,989.82,Wallet,Razorpay,Food,SUCCESS,,,0,5,30,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010423,CUST01751,2026-01-20 21:03:00,674.13,Credit Card,Razorpay,Ecommerce,FAILED,Technical Error,TECH_ERROR,0,0,28,LOW,RETRY_LATER,MEDIUM,IN_APP,RECOVERED
TXN0010424,CUST01213,2026-02-27 21:46:00,656.36,Credit Card,Gateway_B,Travel,PENDING,,,2,4,21,MEDIUM,MONITOR,LOW,IN_APP,PENDING
TXN0010425,CUST05473,2026-06-27 21:46:00,256.1,UPI,Gateway_B,Subscription,SUCCESS,,,1,1,8,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010426,CUST04029,2026-04-20 15:44:00,1104.24,Wallet,Gateway_A,Education,SUCCESS,,,0,5,28,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010427,CUST05197,2026-05-08 10:28:00,638.93,UPI,Razorpay,Travel,PENDING,,,0,0,5,LOW,MONITOR,LOW,IN_APP,PENDING
TXN0010428,CUST00235,2026-02-13 14:55:00,402.63,Net Banking,Gateway_A,Food,SUCCESS,,,0,4,12,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010429,CUST07828,2026-05-12 08:20:00,2011.15,Wallet,Gateway_B,Education,PENDING,,,2,5,13,HIGH,MONITOR,LOW,VOICE_ASSISTANT,RECOVERED
TXN0010430,CUST07921,2026-02-02 13:16:00,190.53,Net Banking,Gateway_A,Ecommerce,SUCCESS,,,0,2,19,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010431,CUST03375,2026-07-18 05:37:00,435.94,Wallet,Gateway_B,Food,SUCCESS,,,0,1,3,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010432,CUST03933,2026-03-01 14:44:00,1858.86,Net Banking,Gateway_A,Subscription,FAILED,Network Error,NETWORK_ERROR,1,2,23,LOW,RETRY_PAYMENT,MEDIUM,EMAIL,RECOVERED
TXN0010433,CUST00712,2026-03-29 22:20:00,911.89,Net Banking,Gateway_B,Utilities,FAILED,Technical Error,TECH_ERROR,2,4,16,MEDIUM,RETRY_LATER,MEDIUM,IN_APP,RECOVERED
TXN0010434,CUST04149,2026-01-14 20:17:00,634.06,Net Banking,Gateway_A,Subscription,FAILED,Payment Gateway Error,GATEWAY_ERROR,0,3,12,MEDIUM,SWITCH_GATEWAY,HIGH,VOICE_ASSISTANT,PENDING
TXN0010435,CUST03435,2026-07-05 05:57:00,854.92,Credit Card,Gateway_B,Travel,SUCCESS,,,0,0,25,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010436,CUST07075,2026-04-30 19:29:00,795.85,UPI,Gateway_B,Ecommerce,PENDING,,,2,6,1,HIGH,MONITOR,LOW,VOICE_ASSISTANT,PENDING
TXN0010437,CUST02242,2026-06-20 14:16:00,145.96,Wallet,Gateway_A,Travel,SUCCESS,,,0,3,23,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010438,CUST01481,2026-01-07 05:15:00,469.06,Credit Card,Gateway_B,Healthcare,SUCCESS,,,0,2,16,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010439,CUST07813,2026-06-01 09:45:00,3349.35,Wallet,Razorpay,Travel,FAILED,Network Error,NETWORK_ERROR,1,5,20,HIGH,RETRY_PAYMENT,MEDIUM,VOICE_ASSISTANT,RECOVERED
TXN0010440,CUST07588,2026-04-27 10:33:00,344.01,Debit Card,Gateway_B,Travel,SUCCESS,,,0,5,5,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010441,CUST01670,2026-08-13 23:03:00,483.81,Net Banking,Gateway_A,Travel,PENDING,,,2,0,9,LOW,MONITOR,LOW,SMS,RECOVERED
TXN0010442,CUST05222,2026-07-14 10:22:00,386.98,Net Banking,Razorpay,Utilities,FAILED,Bank Declined,BANK_DECLINED,3,6,23,HIGH,RETRY_LATER,HIGH,VOICE_ASSISTANT,PENDING
TXN0010443,CUST02228,2026-05-16 20:39:00,609.71,Wallet,Gateway_A,Education,SUCCESS,,,0,4,13,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010444,CUST00358,2026-07-25 03:49:00,371.25,Debit Card,Gateway_B,Food,SUCCESS,,,0,6,4,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0010445,CUST04474,2026-08-19 12:43:00,1082.19,UPI,Gateway_A,Healthcare,SUCCESS,,,1,0,28,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
